x, y
176.7255570580281, 0.0038705120434490148
176.7255570580281, 0.0038705120434490148
182.51275060262216, 0.0007397402795741304
184.95612616849903, -0.0008542807099597427
187.31829472632137, 0.000272033522165982
188.84689723087777, -0.0002815785580313479
192.19071520959494, -0.0002815785580313479
192.19071520959494, -0.0002815785580313479
198.2167528955259, -0.0002815785580313479
201.69193515197838, 0.0025342070222829083
206.2323622787936, 0.012566039716894295
212.97015550590865, 0.015257739830957462
217.93811364571698, 0.02216834579755944
221.17684020224587, 0.047959032706065496
221.17684020224587, 0.047959032706065496
223.61305044388266, 0.06575097955930564
225.97044211887825, 0.07814043611268873
228.18930419189843, 0.09165620689819742
230.9145158445529, 0.10860819059527627
232.7154006702334, 0.13451341793416804
232.7154006702334, 0.13451341793416804
234.27982979599037, 0.14847780540535394
235.42628167440768, 0.1652579784568542
238.49304044917398, 0.19063822882314496
238.49304044917398, 0.19063822882314496
239.22390352166502, 0.20967103033889645
240.41334734552296, 0.22363541781008256
240.5900920101123, 0.23759980528126845
240.5900920101123, 0.25167873318284006
242.534283320595, 0.26350503262016023
242.3933652772062, 0.27972204855559757
243.8837527191487, 0.31446597910591656
243.0334675759892, 0.3001293352359773
243.0334675759892, 0.3001293352359773
245.51983508730675, 0.33373740651830497
246.35340114057266, 0.3527702080340567
247.04843759186315, 0.37304386421231994
248.01814480569112, 0.3914085132174885
248.84932241754368, 0.4049242840029972
249.68050002939623, 0.42384254508836317
250.37314803927333, 0.45075954622899506
250.37314803927333, 0.45075954622899506
251.85398171556236, 0.4675397192804953
251.85398171556236, 0.48210544401120603
252.2647936386619, 0.5183002200130769
252.2647936386619, 0.5283225076718228
252.2647936386619, 0.5283225076718228
252.88339996472456, 0.5047080889406443
253.15568228584868, 0.5454749371220764
253.8889337997531, 0.5611287959414508
254.44544064906816, 0.5779089689929511
254.91596360750194, 0.5992993943674745
255.9238858839438, 0.6200216672314147
257.4286039743665, 0.6360955076288699
256.71684843318246, 0.657944094724936
258.46518754776883, 0.6838397770279623
258.46518754776883, 0.6838397770279623
258.4627991063555, 0.7029871189740997
259.3345802222353, 0.7196527515952142
260.89900934799226, 0.7447657409572717
260.89900934799226, 0.7447657409572717
262.7858780645541, 0.7690769473066297
262.00008083955555, 0.7872411505586232
262.6927288494327, 0.8109128395049945
263.80096566523605, 0.8244286102905032
265.40122141219354, 0.8534836994650008
265.40122141219354, 0.8534836994650008
265.2603033688048, 0.8686889415986982
267.24270974190136, 0.8946418941169172
266.819955611735, 0.9081576649024259
268.2434666941031, 0.9356378231591207
269.81028426127347, 0.9467864250499922
269.81028426127347, 0.9467864250499922
270.6151890175789, 0.9690072685448117
271.72342583338235, 0.9952179370313985
277.82589364454117, 0.9952656622107259
279.6315553530484, 0.9874864579803659
279.6315553530484, 0.9874864579803659
283.2834822740902, 0.9664682890045961
283.6990710800165, 0.9536970310165942
285.6456508319125, 0.9442569905456422
285.6456508319125, 0.9442569905456422
287.6376109706626, 0.9238783389728589
289.2259245105532, 0.9003402805286043
289.2259245105532, 0.9003402805286043
287.6376109706626, 0.9238783389728589
290.76885766358987, 0.8881703598001272
292.0777235581163, 0.8677821631914784
294.6118598977012, 0.8406456262259407
294.6118598977012, 0.8406456262259407
296.5679934152508, 0.822586418368467
297.2582529837145, 0.8070280099077474
299.76372802633904, 0.7759111929863078
299.5917602445764, 0.7802350942333667
299.5917602445764, 0.7802350942333667
301.39264507025695, 0.7635790066481176
303.96499647245577, 0.7398691375582844
303.96499647245577, 0.7398691375582844
305.4314995002646, 0.7239480177346767
308.9425083779176, 0.7035789111977588
308.9425083779176, 0.7035789111977588
312.5371127050385, 0.6951029193492195
319.3202863190076, 0.7025766824318844
319.3202863190076, 0.7025766824318844
324.27152536892237, 0.7171137720549985
324.27152536892237, 0.7171137720549985
328.7116379563761, 0.7362611140011359
331.2123361161738, 0.7469610992063302
336.3546504791581, 0.7644189698042791
338.5567934622847, 0.7666715982685306
338.5567934622847, 0.7666715982685306
347.3964151331648, 0.743458071043702
349.51496266682346, 0.7288255310619332
344.0048283261803, 0.7662420716545844
349.51496266682346, 0.7288255310619332
351.4878152742666, 0.7122744388712041
353.1883855605856, 0.6973937279569329
354.83641013581047, 0.6840879479604645
356.21215238991124, 0.6680618327423367
358.1252939620201, 0.6534674729040295
360.9149935328356, 0.6309889134408424
360.9149935328356, 0.6309889134408424
362.4412075959786, 0.6165377291405174
363.1672937856429, 0.6027356072790444
365.2906182021283, 0.5772599065540989
366.57559968252104, 0.5667985472455415
367.40677729437357, 0.5590384330869125
368.140028808278, 0.550237910018947
368.97120642013056, 0.5381157144697972
370.64072696807574, 0.5342308848725499
370.64072696807574, 0.5342308848725499
371.6104341819037, 0.5208773796967543
372.8978041037098, 0.5081824819956762
375.39850226350757, 0.48269723623486516
375.39850226350757, 0.48269723623486516
377.2256599447352, 0.4550834474760539
376.5951114116056, 0.46748244906530245
379.78129225704043, 0.4314308486014138
376.5951114116056, 0.46748244906530245
380.4739402669175, 0.4230980322908564
380.4739402669175, 0.4230980322908564
382.31542859662534, 0.39872955572630575
383.5645834558175, 0.38927997021948824
383.5645834558175, 0.38927997021948824
386.5525236639426, 0.36326020245021073
386.5525236639426, 0.36326020245021073
388.9266344288318, 0.33854810459450313
388.9266344288318, 0.33854810459450313
391.565862190605, 0.3263495487584296
396.56248162737376, 0.30189516687108964
393.83965841613264, 0.30602816740083916
393.83965841613264, 0.30602816740083916
400.6443280028221, 0.2855158853259392
400.6443280028221, 0.2855158853259392
404.5374875066142, 0.27720215908711276
410.6304015521195, 0.2626268893205368
410.6304015521195, 0.2626268893205368
415.3117467223235, 0.2512205714612974
417.71213034275974, 0.2402151451084078
423.1076194955612, 0.2243894756434548
423.1076194955612, 0.2243894756434548
426.42038773590457, 0.2120095641259372
430.005438297372, 0.19817880715686798
433.0674201893116, 0.19152591715863387
436.63575166088543, 0.18053003584160976
439.2749794226586, 0.17053638329046028
445.4801502145923, 0.15540750144368665
444.18083808571936, 0.15845236788477246
444.18083808571936, 0.15845236788477246
451.55395672879064, 0.1362792495692804
451.55395672879064, 0.1362792495692804
454.5872773237698, 0.12948318403306414
458.0194676347816, 0.12198078584280281
462.5790022929038, 0.11236893472627218
467.9243341760245, 0.0984427273985482
467.9243341760245, 0.0984427273985482
473.33415397730613, 0.08270296325638449
476.7496251984244, 0.07363517918418583
482.4460579693104, 0.05808631575933143
482.4460579693104, 0.05808631575933143
487.6122567464284, 0.05266473538774319
492.1502954318302, 0.046670452864226775
500.34026103827387, 0.040093923152916267
500.34026103827387, 0.040093923152916267
506.5430433887942, 0.040093923152916267
509.7340011170557, 0.03400419027074508
517.4247824681051, 0.028248533643865148
520.2049282732671, 0.03275379057236805
527.2699379740138, 0.026606787475004
532.2522267623024, 0.02549956331460912
536.6589011699689, 0.026625877546734955
540.9915338938209, 0.026625877546734955
545.5152419307426, 0.022836498308142383
554.1685651713799, 0.0184076016665633
554.1685651713799, 0.0184076016665633
550.5046960432712, 0.020125708122348263
558.6086777588336, 0.015687266444903702
