x, y
239.25973014286555, -0.7914505113752965
240.36080163442884, -0.7677979125006562
240.36080163442884, -0.7677979125006562
241.784312716797, -0.7543966821455331
242.7134164265977, -0.7229744240763984
242.7134164265977, -0.7229744240763984
244.09871244635195, -0.7032639250141982
245.5126697630666, -0.6767955405592436
245.5126697630666, -0.6599008270773576
245.8279440296314, -0.6421756954751757
246.9361808454348, -0.627648150887927
247.49029925333647, -0.6077181160008209
249.0189017578929, -0.5746063865834976
249.0189017578929, -0.5746063865834976
249.99099741313424, -0.560527458681926
248.25937738844144, -0.5887998549154548
250.36359427361987, -0.5408169596197258
251.05146540067025, -0.5216314375301265
252.0617761185255, -0.5035340495291911
253.44946057969312, -0.48562756224556514
254.24958845317187, -0.4595027990817675
255.6372729143395, -0.43922914290350445
256.7837247927568, -0.41625424157531266
257.09899905932156, -0.3984622947220724
257.09899905932156, -0.38111896455450933
258.8807763536951, -0.3614084654923091
258.8807763536951, -0.3614084654923091
258.45563378211534, -0.3439505948943603
260.02483979069905, -0.32672180515718285
260.58134664001415, -0.3105047892217455
261.1378534893292, -0.28910481881135663
262.80259715444765, -0.27108379109734504
264.08996707625374, -0.2548667751619076
264.1735625257217, -0.2318918738337159
264.73006937503675, -0.21128414140016127
265.0453436416015, -0.1885383209327408
267.65591010641424, -0.17053638329046017
269.7505732259392, -0.1527444364372199
270.19243488741256, -0.1317644476049118
270.7417764124875, -0.11148124639078327
272.53549591392795, -0.09683916137314885
274.6110515021459, -0.07881813365913715
276.1730921864895, -0.06598006042007698
278.8123199482627, -0.052464289634568284
281.82892145334824, -0.03210472813351595
285.56444382385797, -0.02294149370266252
289.42894203068965, -0.012088787923620559
296.82833352930805, -0.0026296573809375667
296.82833352930805, -0.0026296573809375667
300.32262331706744, 0.0004915693470719518
304.36147774707507, -0.00116926689352026
308.7562099476748, -0.002782377954785087
313.4829355047328, -0.0016274286150629313
319.1793682756188, -0.0022955811256459846
324.159268622494, -0.002973278672094515
