0.008335296 85
0.010689394 426
0.013044227 1084
0.015399797 1460
0.017756102 1501
0.020113144 1607
0.022470922 1660
0.024829435 1610
0.027188685 1588
0.029548671 1612
0.031909393 1681
0.03427085 1736
0.036633044 1718
0.038995974 1820
0.04135964 1966
0.043724042 2028
0.04608918 2243
0.048455054 2499
0.050821664 2742
0.05318901 3143
0.055557092 3525
0.057925911 3754
0.060295465 4308
0.062665755 4550
0.065036781 5349
0.067408543 5399
0.069781042 5747
0.072154276 6048
0.074528247 6350
0.076902953 6583
0.079278395 6726
0.081654574 6764
0.084031488 7025
0.086409139 6942
0.088787525 6960
0.091166648 7123
0.093546507 6945
0.095927101 6716
0.098308432 6835
0.100690499 6781
0.103073302 6709
0.10545684 6411
0.107841115 6445
0.110226126 6279
0.112611873 6131
0.114998356 5999
0.117385575 5798
0.11977353 5707
0.122162221 5622
0.124551648 5326
0.126941811 5299
0.12933271 5061
0.131724345 4854
0.134116716 4775
0.136509824 4616
0.138903667 4413
0.141298246 4443
0.143693561 4232
0.146089613 3993
0.1484864 3991
0.150883923 3785
0.153282183 3621
0.155681178 3430
0.15808091 3432
0.160481377 3260
0.162882581 3090
0.165284521 2987
0.167687196 2910
0.170090608 2899
0.172494755 2689
0.174899639 2758
0.177305259 2525
0.179711615 2542
0.182118707 2450
0.184526534 2369
0.186935098 2246
0.189344398 2226
0.191754434 2046
0.194165206 1999
0.196576714 1958
0.198988958 1872
0.201401938 1867
0.203815654 1783
0.206230106 1668
0.208645295 1600
0.211061219 1641
0.213477879 1586
0.215895275 1514
0.218313408 1436
0.220732276 1449
0.22315188 1386
0.225572221 1388
0.227993297 1353
0.23041511 1221
0.232837658 1261
0.235260943 1167
0.237684963 1092
0.24010972 1204
0.242535212 1028
0.244961441 1067
0.247388406 1013
0.249816106 921
0.252244543 824
0.254673716 888
0.257103625 839
0.259534269 765
0.26196565 813
0.264397767 735
0.26683062 756
0.269264209 730
0.271698534 723
0.274133595 692
0.276569392 632
0.279005925 667
0.281443194 651
0.2838812 591
0.286319941 601
0.288759418 559
0.291199631 540
0.293640581 547
0.296082266 552
0.298524687 526
0.300967845 537
0.303411738 469
0.305856367 505
0.308301733 454
0.310747834 444
0.313194672 492
0.315642245 432
0.318090555 464
0.320539601 418
0.322989382 409
0.3254399 392
0.327891154 446
0.330343144 429
0.332795869 364
0.335249331 360
0.337703529 347
0.340158463 345
0.342614133 296
0.345070539 327
0.347527681 298
0.349985559 312
0.352444173 304
0.354903523 317
0.357363609 302
0.359824431 281
0.362285989 247
0.364748284 275
0.367211314 253
0.36967508 259
0.372139582 237
0.374604821 257
0.377070795 253
0.379537506 250
0.382004952 253
0.384473134 261
0.386942053 231
0.389411707 210
0.391882098 186
0.394353225 218
0.396825087 194
0.399297686 214
0.401771021 198
0.404245091 219
0.406719898 172
0.409195441 191
0.41167172 202
0.414148734 180
0.416626485 169
0.419104972 160
0.421584195 193
0.424064154 168
0.426544849 167
0.42902628 187
0.431508447 173
0.43399135 149
0.43647499 153
0.438959365 160
0.441444476 173
0.443930323 142
0.446416906 186
0.448904226 175
0.451392281 145
0.453881072 180
0.4563706 142
0.458860863 154
0.461351863 168
0.463843598 147
0.46633607 124
0.468829277 157
0.471323221 141
0.4738179 125
0.476313316 132
0.478809468 124
0.481306355 142
0.483803979 146
0.486302339 122
0.488801435 152
0.491301267 121
0.493801834 145
0.496303138 112
0.498805178 144
0.501307954 130
0.503811466 110
0.506315714 117
0.508820698 126
0.511326418 131
0.513832874 98
0.516340067 98
0.518847995 123
0.521356659 127
0.523866059 93
0.526376196 99
0.528887068 122
0.531398676 96
0.533911021 117
0.536424101 105
0.538937917 110
0.54145247 106
0.543967758 111
0.546483783 100
0.549000544 108
0.55151804 112
0.554036273 96
0.556555241 107
0.559074946 119
0.561595387 112
0.564116564 100
0.566638476 101
0.569161125 85
0.57168451 111
0.574208631 92
0.576733488 120
0.579259081 79
0.58178541 107
0.584312475 95
0.586840276 77
0.589368813 83
0.591898086 80
0.594428095 98
0.59695884 75
0.599490322 88
0.602022539 84
0.604555492 81
0.607089181 90
0.609623607 68
0.612158768 89
0.614694666 73
0.617231299 79
0.619768668 76
0.622306774 84
0.624845616 84
0.627385193 78
0.629925507 80
0.632466556 68
0.635008342 65
0.637550864 86
0.640094121 76
0.642638115 68
0.645182845 62
0.647728311 74
0.650274513 69
0.65282145 65
0.655369124 82
0.657917534 51
0.66046668 71
0.663016562 67
0.66556718 48
0.668118534 61
0.670670624 60
0.673223451 67
0.675777013 52
0.678331311 64
0.680886345 53
0.683442115 72
0.685998622 53
0.688555864 59
0.691113842 54
0.693672557 58
0.696232007 50
0.698792194 59
0.701353116 57
0.703914775 60
0.706477169 58
0.7090403 62
0.711604166 59
0.714168769 53
0.716734108 64
0.719300182 55
0.721866993 67
0.72443454 59
0.727002823 66
0.729571842 53
0.732141597 48
0.734712087 55
0.737283314 52
0.739855277 68
0.742427976 54
0.745001411 49
0.747575582 45
0.750150489 61
0.752726133 51
0.755302512 54
0.757879627 62
0.760457478 41
0.763036065 41
0.765615389 51
0.768195448 49
0.770776243 44
0.773357775 51
0.775940042 42
0.778523046 53
0.781106785 45
0.783691261 58
0.786276472 44
0.78886242 43
0.791449103 46
0.794036523 49
0.796624679 36
0.79921357 46
0.801803198 49
0.804393562 41
0.806984662 41
0.809576497 45
0.812169069 43
0.814762377 56
0.817356421 39
0.819951201 42
0.822546717 41
0.825142969 48
0.827739957 36
0.830337681 36
0.832936141 43
0.835535337 37
0.83813527 36
0.840735938 54
0.843337342 52
0.845939482 52
0.848542359 44
0.851145971 45
0.853750319 38
0.856355404 32
0.858961224 43
0.861567781 46
0.864175073 46
0.866783102 39
0.869391866 42
0.872001367 49
0.874611603 44
0.877222576 44
0.879834285 44
0.88244673 46
0.88505991 31
0.887673827 39
0.89028848 31
0.892903869 49
0.895519994 35
0.898136854 37
0.900754451 42
0.903372784 50
0.905991853 32
0.908611658 37
0.9112322 37
0.913853477 38
0.91647549 45
0.919098239 35
0.921721724 43
0.924345945 43
0.926970903 31
0.929596596 47
0.932223025 38
0.934850191 33
0.937478092 37
0.940106729 43
0.942736103 32
0.945366212 40
0.947997058 39
0.950628639 39
0.953260957 44
0.955894011 38
0.9585278 29
0.961162326 41
0.963797588 26
0.966433585 36
0.969070319 21
0.971707789 37
0.974345995 33
0.976984937 37
0.979624615 37
0.982265029 39
0.984906178 38
0.987548064 37
0.990190687 35
0.992834045 34
0.995478139 40
0.998122969 41
1.00076853 24
1.00341484 30
1.00606187 28
1.00870965 35
1.01135816 26
1.01400741 38
1.01665739 42
1.01930811 34
1.02195956 32
1.02461175 29
1.02726468 32
1.02991834 34
1.03257274 30
1.03522787 40
1.03788374 35
1.04054035 30
1.04319769 20
1.04585577 29
1.04851459 29
1.05117414 31
1.05383443 34
1.05649545 28
1.05915721 35
1.0618197 32
1.06448293 30
1.0671469 28
1.0698116 32
1.07247704 38
1.07514322 42
1.07781013 30
1.08047777 33
1.08314616 42
1.08581528 27
1.08848513 34
1.09115572 24
1.09382705 29
1.09649911 28
1.09917191 28
1.10184545 36
1.10451972 29
1.10719473 26
1.10987047 22
1.11254695 21
1.11522417 23
1.11790212 28
1.12058081 19
1.12326023 26
1.12594039 18
1.12862128 30
1.13130292 26
1.13398528 21
1.13666839 34
1.13935223 35
1.1420368 25
1.14472211 29
1.14740816 22
1.15009495 19
1.15278247 17
1.15547072 23
1.15815972 25
1.16084944 23
1.16353991 21
1.16623111 17
1.16892304 34
1.17161571 25
1.17430912 16
1.17700327 18
1.17969815 16
1.18239376 13
1.18509012 18
1.18778721 21
1.19048503 17
1.19318359 15
1.19588289 16
1.19858292 24
1.20128369 21
1.20398519 20
1.20668743 9
1.20939041 17
1.21209412 13
1.21479857 13
1.21750376 13
1.22020968 12
1.22291633 17
1.22562373 16
1.22833185 12
1.23104072 19
1.23375032 16
1.23646066 21
1.23917173 16
1.24188354 19
1.24459608 11
1.24730937 11
1.25002338 11
1.25273814 12
1.25545363 16
1.25816985 13
1.26088681 15
1.26360451 10
1.26632294 15
1.26904211 10
1.27176202 8
1.27448266 16
1.27720404 13
1.27992615 14
1.282649 12
1.28537259 10
1.28809691 8
1.29082196 13
1.29354776 6
1.29627429 19
1.29900155 11
1.30172955 22
1.30445829 9
1.30718777 12
1.30991798 12
1.31264892 16
1.3153806 15
1.31811302 14
1.32084618 11
1.32358007 12
1.32631469 17
1.32905005 18
1.33178615 16
1.33452299 30
1.33726056 11
1.33999886 21
1.3427379 19
1.34547768 13
1.3482182 21
1.35095945 22
1.35370143 20
1.35644416 26
1.35918761 19
1.36193181 19
1.36467674 17
1.36742241 20
1.37016881 18
1.37291595 20
1.37566382 21
1.37841243 23
1.38116178 14
1.38391186 20
1.38666268 15
1.38941424 22
1.39216653 18
1.39491955 19
1.39767332 19
1.40042781 23
1.40318305 16
1.40593902 14
1.40869573 15
1.41145317 12
1.41421135 8
1.41697026 15
1.41972991 16
1.4224903 13
1.42525142 9
1.42801329 11
1.43077588 8
1.43353921 16
1.43630328 9
1.43906808 6
1.44183362 9
1.4445999 13
1.44736691 10
1.45013466 8
1.45290314 6
1.45567236 16
1.45844231 16
1.46121301 10
1.46398443 11
1.4667566 11
1.4695295 8
1.47230313 12
1.4750775 9
1.47785261 12
1.48062845 10
1.48340504 9
1.48618235 10
1.4889604 11
1.49173919 7
1.49451871 5
1.49729897 11
1.50007997 8
1.5028617 6
1.50564417 6
1.50842737 5
1.51121131 7
1.51399599 10
1.5167814 13
1.51956755 8
1.52235444 6
1.52514206 10
1.52793041 9
1.5307195 6
1.53350933 8
1.5362999 7
1.5390912 7
1.54188324 6
1.54467601 5
1.54746952 10
1.55026376 6
1.55305874 5
1.55585446 6
1.55865091 6
1.5614481 6
1.56424602 8
1.56704469 1
1.56984408 10
1.57264421 4
1.57544508 5
1.57824669 9
1.58104903 7
1.58385211 6
1.58665592 2
1.58946047 4
1.59226575 5
1.59507177 1
1.59787853 4
1.60068602 8
1.60349425 6
1.60630322 7
1.60911292 9
1.61192336 6
1.61473453 4
1.61754644 8
1.62035909 8
1.62317247 8
1.62598659 6
1.62880144 4
1.63161703 2
1.63443335 6
1.63725042 6
1.64006821 4
1.64288675 1
1.64570602 8
1.64852602 3
1.65134676 7
1.65416824 9
1.65699046 8
1.65981341 8
1.66263709 5
1.66546151 5
1.66828667 3
1.67111256 7
1.67393919 4
1.67676656 8
1.67959466 7
1.6824235 8
1.68525308 5
1.68808339 4
1.69091443 5
1.69374621 5
1.69657873 3
1.69941199 6
1.70224598 5
1.7050807 7
1.70791617 6
1.71075236 4
1.7135893 6
1.71642697 5
1.71926538 5
1.72210452 4
1.7249444 8
1.72778501 4
1.73062636 4
1.73346845 1
1.73631127 6
1.73915483 1
1.74199912 7
1.74484416 5
1.74768992 3
1.75053642 2
1.75338366 2
1.75623164 3
1.75908035 4
1.7619298 6
1.76477998 2
1.7676309 5
1.77048255 4
1.77333495 8
1.77618807 4
1.77904194 2
1.78189654 6
1.78475187 4
1.78760794 0
1.79046475 0
1.79332229 3
1.79618057 6
1.79903959 8
1.80189934 6
1.80475983 5
1.80762105 6
1.81048301 1
1.8133457 9
1.81620914 8
1.8190733 4
1.82193821 4
1.82480385 5
1.82767022 2
1.83053734 1
1.83340518 5
1.83627377 5
1.83914309 2
1.84201314 4
1.84488393 6
1.84775546 2
1.85062773 3
1.85350073 6
1.85637446 1
1.85924893 3
1.86212414 1
1.86500009 6
1.86787677 6
1.87075418 2
1.87363233 5
1.87651122 4
1.87939085 4
1.88227121 1
1.8851523 4
1.88803414 3
1.89091671 7
1.89380001 8
1.89668405 4
1.89956883 2
1.90245434 2
1.90534059 2
1.90822757 5
1.91111529 0
1.91400375 2
1.91689294 3
1.91978287 7
1.92267354 4
1.92556494 3
1.92845707 5
1.93134995 2
1.93424356 7
1.9371379 3
1.94003298 3
1.9429288 4
1.94582535 1
1.94872264 8
1.95162067 6
1.95451943 3
1.95741892 3
1.96031916 2
1.96322013 2
1.96612183 2
1.96902427 6
1.97192745 2
1.97483136 3
1.97773601 7
1.9806414 3
1.98354752 6
1.98645438 2
1.98936197 8
1.9922703 2
1.99517937 4
1.99808917 2
2.0009997 4
2.00391098 6
2.00682299 7
2.00973573 5
2.01264922 2
2.01556343 2
2.01847839 2
2.02139408 3
2.0243105 3
2.02722767 3
2.03014556 1
2.0330642 2
2.03598357 0
2.03890367 1
2.04182452 2
2.04474609 3
2.04766841 0
2.05059146 4
2.05351524 2
2.05643977 4
2.05936502 2
2.06229102 1
2.06521775 2
2.06814522 4
2.07107342 2
2.07400236 4
2.07693203 4
2.07986244 1
2.08279359 3
2.08572547 6
2.08865809 4
2.09159144 6
2.09452554 4
2.09746036 7
2.10039592 1
2.10333222 2
2.10626926 4
2.10920703 4
2.11214554 6
2.11508478 4
2.11802476 2
2.12096547 6
2.12390692 5
2.12684911 7
2.12979203 5
2.13273569 7
2.13568009 5
2.13862522 2
2.14157109 5
2.14451769 5
2.14746503 3
2.1504131 6
2.15336192 4
2.15631146 4
2.15926175 3
2.16221277 2
2.16516452 2
2.16811701 4
2.17107024 2
2.1740242 3
2.1769789 6
2.17993434 7
2.18289051 2
2.18584742 3
2.18880506 2
2.19176344 2
2.19472256 0
2.19768241 2
2.200643 1
2.20360432 2
2.20656638 3
2.20952918 2
2.21249271 3
2.21545698 1
2.21842198 3
2.22138772 2
2.2243542 2
2.22732141 1
2.23028936 4
2.23325804 3
2.23622746 3
2.23919762 2
2.24216851 2
2.24514014 0
2.2481125 2
2.2510856 3
2.25405944 2
2.25703401 2
2.26000932 2
2.26298536 3
2.26596214 4
2.26893966 0
2.27191791 0
2.2748969 1
2.27787663 1
2.28085709 3
2.28383828 2
2.28682022 2
2.28980289 1
2.29278629 0
2.29577043 0
2.29875531 2
2.30174092 3
2.30472727 3
2.30771435 1
2.31070218 1
2.31369073 1
2.31668003 0
2.31967006 0
2.32266082 2
2.32565232 0
2.32864456 0
2.33163753 0
2.33463124 3
2.33762569 2
2.34062087 3
2.34361679 3
2.34661344 1
2.34961083 0
2.35260895 0
2.35560781 1
2.35860741 1
2.36160775 3
2.36460881 1
2.36761062 1
2.37061316 0
2.37361644 4
2.37662045 3
2.3796252 1
2.38263069 2
2.38563691 1
2.38864387 2
2.39165156 2
2.39465999 1
2.39766916 1
2.40067906 2
2.4036897 1
2.40670107 2
2.40971318 1
2.41272603 1
2.41573961 3
2.41875393 0
2.42176898 0
2.42478477 1
2.4278013 1
2.43081856 1
2.43383656 1
2.43685529 1
2.43987476 1
2.44289497 1
2.44591591 4
2.44893759 1
2.45196001 1
2.45498316 2
2.45800704 2
2.46103167 1
2.46405703 1
2.46708312 2
2.47010995 1
2.47313752 2
2.47616582 3
2.47919486 2
2.48222463 1
2.48525514 1
2.48828639 3
2.49131837 3
2.49435109 1
2.49738455 1
2.50041874 2
2.50345367 0
2.50648933 2
2.50952573 1
2.51256286 2
2.51560074 0
2.51863934 1
2.52167868 1
2.52471877 1
2.52775958 0
2.53080113 1
2.53384342 2
2.53688644 1
2.5399302 1
2.5429747 1
2.54601993 5
2.5490659 5
2.5521126 2
2.55516004 1
2.55820822 0
2.56125713 1
2.56430677 1
2.56735716 0
2.57040828 1
2.57346013 1
2.57651273 1
2.57956605 0
2.58262012 1
2.58567492 1
2.58873045 2
2.59178672 1
2.59484373 0
2.59790148 0
2.60095996 1
2.60401917 1
2.60707913 2
2.61013981 2
2.61320124 0
2.6162634 1
2.61932629 2
2.62238993 0
2.62545429 0
2.6285194 1
2.63158524 0
2.63465182 1
2.63771913 1
2.64078718 0
2.64385596 1
2.64692548 0
2.64999574 0
2.65306673 1
2.65613846 1
2.65921092 2
2.66228412 0
2.66535806 2
2.66843273 2
2.67150814 3
2.67458429 2
2.67766117 2
2.68073878 2
2.68381714 0
2.68689623 2
2.68997605 3
2.69305661 0
2.69613791 1
2.69921994 2
2.70230271 0
2.70538622 2
2.70847046 0
2.71155544 0
2.71464115 1
2.7177276 0
2.72081478 0
2.7239027 2
2.72699136 0
2.73008076 0
2.73317088 1
2.73626175 1
2.73935335 0
2.74244569 1
2.74553876 1
2.74863257 1
2.75172712 0
2.7548224 3
2.75791842 1
2.76101517 0
2.76411266 0
2.76721089 0
2.77030985 1
2.77340955 0
2.77650998 0
2.77961115 1
2.78271306 1
2.7858157 0
2.78891908 1
2.79202319 1
2.79512804 2
2.79823363 0
2.80133995 1131
