mae_x_cm,mae_z_cm,mae_radius_cm,median_radius_cm,p90_radius_cm,rmse_radius_cm,bias_x_cm,bias_z_cm,k,metric,normalization,weighting,virtual_quadrants,training_events,reference_events,test_events
1.1943866285836635,1.134501062989036,1.8639245351262708,1.1980379813877966,4.321477706843606,2.66119403409863,-0.4570588469857099,-0.47698764790505116,8,euclidean,sqrt_l1,inverse,True,2560,10240,1000
1.1975901670000002,1.136432417,1.8685845036272861,1.1986059114033476,4.416186211714345,2.6660821024662846,-0.457346083,-0.477976525,8,euclidean,sqrt_l1,uniform,True,2560,10240,1000
1.24683189395092,1.1689941136712518,1.9117365372945423,1.3106493180756054,4.101243115882685,2.586561238511311,-0.0838754753831853,0.017944557930815126,24,euclidean,l1,inverse2,True,2560,10240,1000
1.2235275421647027,1.1799037758520114,1.9171720375304935,1.2698492909090486,4.400030703495599,2.7104907465083494,-0.46900731183932226,-0.4670812273019158,5,euclidean,sqrt_l1,inverse2,True,2560,10240,1000
1.250692365504572,1.1780208917830293,1.9185118219595874,1.3254271771576054,4.062910970148161,2.6264097327108757,-0.08968974667054253,-0.000178249393986615,16,euclidean,l1,inverse2,True,2560,10240,1000
1.225741264720159,1.1812626462372753,1.9210953512739541,1.2682005579878894,4.413325446529117,2.7136337806227657,-0.47106943901731135,-0.4681200715145442,5,euclidean,sqrt_l1,inverse,True,2560,10240,1000
1.228888479,1.1832247969999998,1.9261148968419535,1.2733051626040723,4.41341098211046,2.717632088854615,-0.47312733300000004,-0.469070275,5,euclidean,sqrt_l1,uniform,True,2560,10240,1000
1.1770460266793366,1.2682163277755087,1.9264275101506818,1.67929164943914,3.2456314753943465,2.4497766610725247,0.13413745274941458,0.04035941940154565,5,euclidean,log1p,inverse2,True,2560,10240,1000
1.1803908710351525,1.2735451916158167,1.9341869263291873,1.7004533342171244,3.2822311594862783,2.45758843317415,0.13137740435333,0.04131284778333111,5,euclidean,log1p,inverse,True,2560,10240,1000
1.2601088777038205,1.1964631262439411,1.9364618590033418,1.3811169360105724,3.943620075351067,2.657160517992039,-0.09132521112741634,-0.014463891448057983,12,euclidean,l1,inverse2,True,2560,10240,1000
1.2659157419740381,1.183067658909451,1.9401707716331502,1.370883141781574,4.176556651546921,2.595147646733739,-0.0814127863838557,0.01448911106455951,32,euclidean,l1,inverse2,True,2560,10240,1000
1.185695919,1.279521949,1.9441512642943044,1.7068657511687624,3.3446159295608293,2.467441782823314,0.12874766699999995,0.04217972500000001,5,euclidean,log1p,uniform,True,2560,10240,1000
1.2642812431862722,1.205097174857946,1.9465748050472957,1.3795549756170753,4.05136968123988,2.655412744143574,-0.08625906965913706,-0.006558904905114887,12,euclidean,l1,inverse,True,2560,10240,1000
1.2708187926002454,1.1936811160824123,1.9472384043939162,1.352389116590935,4.068911706697849,2.640780392583393,-0.08246519075232925,0.01095974359036466,16,euclidean,l1,inverse,True,2560,10240,1000
1.2817589919715302,1.199984230732039,1.9652319711094306,1.3805255665522607,4.175002213963946,2.6236509539147588,-0.07362798676226893,0.03317321744399944,24,euclidean,l1,inverse,True,2560,10240,1000
1.2773475416666669,1.2222311743333332,1.9710311766459772,1.393752372542384,4.076012311705868,2.667662739117869,-0.07870024966666876,0.0014505583333313404,12,euclidean,l1,uniform,True,2560,10240,1000
1.2873884410854999,1.2218529317086064,1.976078141327576,1.370929161054573,4.156685239222525,2.719956698488183,-0.1084155600467949,-0.02911064170723442,8,euclidean,l1,inverse,True,2560,10240,1000
1.289831325705705,1.2209582053707817,1.977253935160892,1.3604601663666767,4.049490023997923,2.7275517938722373,-0.1074109208615513,-0.03550875504972676,8,euclidean,l1,inverse2,True,2560,10240,1000
1.2881259209999998,1.225703865,1.979145280325256,1.3613374415999289,4.182881965839707,2.7177943772645947,-0.10890858300000006,-0.022507774999999987,8,euclidean,l1,uniform,True,2560,10240,1000
1.306589029,1.224006806,2.0001330910355923,1.4179314128266691,4.173194065052409,2.6838459263868395,-0.07179920800000006,0.022414100000000024,16,euclidean,l1,uniform,True,2560,10240,1000
1.3156543758914152,1.2367425610482807,2.0208258193846462,1.4794717561756199,4.35376104631743,2.6594583628592456,-0.07274321442580574,0.027136998107900746,32,euclidean,l1,inverse,True,2560,10240,1000
1.2962724356374975,1.2752558248576464,2.027128155438796,1.3926266381261097,4.438894611271552,2.826600823048416,-0.43197658398153066,-0.48231621626056925,3,euclidean,sqrt_l1,inverse2,True,2560,10240,1000
1.2992819411438377,1.2783931807726598,2.0317575008572555,1.39919355971989,4.415389475794827,2.8322356337841446,-0.4325578376299729,-0.4844094450650441,3,euclidean,sqrt_l1,inverse,True,2560,10240,1000
1.3029000510000004,1.2829905583333334,2.0376172216935804,1.3968910804483752,4.3993546351717185,2.8389704407212424,-0.43312733300000117,-0.4865702750000012,3,euclidean,sqrt_l1,uniform,True,2560,10240,1000
1.3304735475389688,1.2532521708516837,2.0393401743296087,1.4344813234121578,4.201862902746967,2.8309575632884334,-0.0992661152793707,-0.044367447715696076,5,euclidean,l1,inverse2,True,2560,10240,1000
1.3308278059926446,1.2541284046704186,2.040542273133327,1.4255971181527394,4.181549833177878,2.8295176600843854,-0.10087675239345346,-0.04137278762886059,5,euclidean,l1,inverse,True,2560,10240,1000
1.333064813,1.256897315,2.0451298532662774,1.428052707019737,4.20777124037422,2.832539569295069,-0.10250233300000007,-0.038445274999999994,5,euclidean,l1,uniform,True,2560,10240,1000
1.3369834036666666,1.252949717333333,2.0466497606284624,1.524855265315528,4.416041427325439,2.6975531211879735,-0.06151274966666872,0.04741409999999784,24,euclidean,l1,uniform,True,2560,10240,1000
1.3858785596125993,1.2898387753799918,2.114650370098667,1.5172991359360481,4.371628019846105,2.910797228472516,-0.09118787016775548,-0.030574686570748275,3,euclidean,l1,inverse2,True,2560,10240,1000
