reference,k,metric,normalization,weighting,n_events,mean_err_x_cm,sigma_err_x_cm,mean_err_z_cm,sigma_err_z_cm,median_err_r_cm,p68_err_r_cm,p95_err_r_cm
events,48,euclidean,l1,inverse2,1000,0.0452383880740407,2.1636391613089017,0.07055725852196958,2.3020801745053565,2.334062378501745,3.0647103541593568,5.822746897130648
events,32,euclidean,l1,inverse,1000,0.047529908290064,2.1468986258040434,0.07450330044397037,2.263401802452981,2.297646565858623,3.0815309774125055,5.897419839128015
events,24,euclidean,l1,uniform,1000,0.03313157312500012,2.131671640217914,0.07734571279166674,2.2560251400390454,2.2856054555244154,3.0868816769985923,5.816233090773053
events,8,euclidean,l1,uniform,1000,0.047020461874999954,2.149231854233552,0.11434066262499988,2.250556706278448,2.3665081258046126,3.0979479535841388,5.589979806761975
templates,5,euclidean,l1,inverse2,1000,0.04076691854302622,2.1149031347243192,0.11656734601424149,2.330312315007118,2.3339748517468992,3.1056760173498406,5.746573319363118
events,32,euclidean,l1,uniform,1000,0.045221219593750035,2.1751153644169063,0.07257929840624978,2.2850532678689444,2.3321797952067955,3.1061833923951636,5.971322376177701
events,64,euclidean,l1,inverse2,1000,0.04673417233769289,2.2166699780853714,0.05999124113862069,2.356007993221123,2.3845214033577946,3.12443862707611,6.061757271050677
templates,8,euclidean,l1,inverse2,1000,0.04715215285444656,2.207777010027596,0.049239655307145226,2.3624852506706384,2.343193864137756,3.139204981135754,6.025785044849578
events,48,euclidean,l1,inverse,1000,0.04062544032411179,2.2078947887873173,0.06907416492121586,2.342748269872427,2.386251619391535,3.1429652122498997,5.898788556303912
templates,5,cosine,l1,inverse2,1000,0.022372360250516577,2.279833732217663,0.1278094888247185,2.387077311715638,2.385604975503557,3.1636767117707305,6.325885882305161
templates,5,cosine,none,inverse2,1000,0.022372360250516435,2.279833732217664,0.12780948882471962,2.387077311715638,2.385604975503548,3.163676711770737,6.32588588230509
events,48,euclidean,sqrt,inverse2,1000,0.014720631748357924,2.23378657016592,0.09112502890144777,2.3417321526967876,2.4222776765508653,3.1711087428543596,6.068918021378501
templates,3,euclidean,l1,inverse2,1000,0.041352808021565365,2.156270535695023,0.13908837252306297,2.3322417215692544,2.3511250510581134,3.172864316555739,5.916390213931036
templates,3,cosine,l1,inverse2,1000,-0.004482862111276688,2.2660385314600933,0.17297472180778123,2.4227775909796927,2.3957057915164044,3.185265502534525,6.360730205928633
templates,3,cosine,none,inverse2,1000,-0.004482862111276517,2.2660385314600924,0.17297472180778226,2.422777590979691,2.3957057915164466,3.185265502534536,6.360730205928659
events,5,euclidean,l1,inverse2,1000,0.08403108004708443,2.2156649978814817,0.0962276000301074,2.2769402704164756,2.335204201592515,3.1962701692214677,5.683347397793754
events,48,euclidean,sqrt,inverse,1000,0.01567671310347391,2.245872027169503,0.09187163347145975,2.3553843351140324,2.4611724534487447,3.196959334084256,6.08454922971396
events,12,euclidean,none,inverse2,1000,0.03687181950662339,2.242388790040722,0.06719986051216836,2.266019994704765,2.4379888886870855,3.1995104612829466,6.062792666959626
events,48,euclidean,l1,uniform,1000,0.035909350520833355,2.2520609337520963,0.06812854166666674,2.385853545058417,2.4091166706111684,3.207367045330701,6.077046678367727
events,64,euclidean,l1,inverse,1000,0.04209373348598458,2.2823926695495755,0.057985137991845744,2.419874498750099,2.434352198537905,3.2076375557548786,6.221864960400194
events,12,euclidean,none,inverse,1000,0.04120577419411838,2.2564181534918077,0.06702810688069766,2.2808657375632024,2.4305615643804876,3.2077386322924135,6.184586414844031
templates,5,euclidean,l1,inverse,1000,0.036120234898268294,2.1655340266693344,0.11534055560737291,2.3764717766729646,2.3823826445763787,3.2085098053106154,5.741327681471129
