reference,k,metric,normalization,weighting,n_events,mean_err_x_cm,sigma_err_x_cm,mean_err_z_cm,sigma_err_z_cm,median_err_r_cm,p68_err_r_cm,p95_err_r_cm
events,12,euclidean,sqrt,uniform,1000,0.013567119000000013,2.105891880206666,0.12059628808333321,2.2766832304411238,2.3788990719498733,3.2328063897371444,5.705330736159367
events,16,euclidean,none,uniform,1000,-0.012175457624999851,2.2366913810934586,0.07045189868749999,2.305890770380792,2.427138572200903,3.233376442406847,5.960454635224266
events,5,euclidean,none,uniform,1000,0.043220586000000054,2.29018286073805,0.0317514020000001,2.311829798393448,2.416969924334051,3.2528247254503855,6.092836522826674
events,16,cosine,none,inverse,1000,0.05173370180329155,2.335452546443339,0.07114251142444693,2.483347984876422,2.4412859924446835,3.260885012155495,6.177837497462106
events,16,cosine,l1,inverse,1000,0.05173370180329041,2.335452546443339,0.0711425114244473,2.483347984876422,2.4412859924446826,3.260885012155501,6.177837497462088
events,12,euclidean,none,uniform,1000,-0.007059946249999897,2.2198386861916592,0.06358308624999993,2.301636019487047,2.380171471112704,3.2613114643923833,5.876780102350195
events,24,euclidean,none,inverse,1000,0.00303906620875631,2.2360826303470334,0.0593270929980243,2.3289525355822507,2.4268145244419674,3.2643993146739105,5.865087718519659
events,8,cosine,none,uniform,1000,0.03819583062500007,2.384968397557568,0.07620684825000004,2.529173922093838,2.4593269025420916,3.2701468294627563,6.537354019079532
events,8,cosine,l1,uniform,1000,0.03819583062500007,2.384968397557568,0.07620684825000004,2.529173922093838,2.4593269025420916,3.2701468294627563,6.537354019079532
events,24,cosine,none,inverse2,1000,0.049229941521734814,2.3568539891470306,0.0754487038693385,2.472505323861832,2.4478210776738063,3.270422288044912,6.187092241049072
events,24,cosine,l1,inverse2,1000,0.049229941521732615,2.35685398914703,0.07544870386933908,2.472505323861833,2.447821077673816,3.2704222880450433,6.1870922410490685
events,8,cosine,l1,inverse,1000,0.03565825859264403,2.3639722295021675,0.08348109468696858,2.5188283382797296,2.4257643116537095,3.275212603098216,6.367008990809098
events,8,cosine,none,inverse,1000,0.03565825859264527,2.363972229502168,0.08348109468696838,2.51882833827973,2.4257643116537064,3.2752126030982334,6.367008990809125
events,12,cosine,none,inverse2,1000,0.0500445810964539,2.3392118714266665,0.09421223271256551,2.4925912402679424,2.3749484868496333,3.2752528055545884,6.527621587852935
events,12,cosine,l1,inverse2,1000,0.05004458109645131,2.339211871426666,0.09421223271256556,2.492591240267943,2.3749484868496324,3.2752528055545898,6.52762158785293
events,16,cosine,l1,inverse2,1000,0.04953143385129307,2.3197462100483213,0.08228629416437937,2.4767747522648618,2.3902713935959143,3.276338349475986,6.20937454711311
events,16,cosine,none,inverse2,1000,0.049531433851295346,2.3197462100483217,0.08228629416437874,2.4767747522648613,2.3902713935958975,3.276338349475999,6.209374547113155
events,12,cosine,l1,uniform,1000,0.05960672150000009,2.373596895028224,0.08148737674999997,2.515484365058501,2.4319316938956232,3.2764559399657394,6.684961956880257
events,12,cosine,none,uniform,1000,0.05960672150000009,2.373596895028224,0.08148737674999997,2.515484365058501,2.4319316938956232,3.2764559399657394,6.684961956880257
events,12,cosine,l1,inverse,1000,0.054952782446009055,2.350694736546291,0.08609965078721386,2.4964069927110666,2.39741636611451,3.279701499461571,6.460432020697289
events,12,cosine,none,inverse,1000,0.054952782446010276,2.350694736546291,0.0860996507872135,2.4964069927110657,2.397416366114513,3.2797014994615763,6.460432020697323
events,8,cosine,none,inverse2,1000,0.03325571687200818,2.357031851647737,0.092380471049047,2.5246182969827737,2.4026142876423204,3.2932469258338863,6.4752040724859095
events,8,cosine,l1,inverse2,1000,0.033255716872005806,2.357031851647737,0.09238047104904724,2.524618296982773,2.4026142876423107,3.2932469258338988,6.475204072485896
events,16,cosine,l1,uniform,1000,0.05317107775000005,2.3630883178187854,0.06482071068749988,2.5037733808370746,2.477355075133575,3.302530255882964,6.302733342880234
events,16,cosine,none,uniform,1000,0.05317107775000005,2.3630883178187854,0.06482071068749988,2.5037733808370746,2.477355075133575,3.302530255882964,6.302733342880234
events,24,euclidean,none,uniform,1000,-0.002191959708333158,2.260973666620959,0.061107839333333316,2.359398667962338,2.4356489923070352,3.3039895904665944,5.935160877170622
events,3,euclidean,l1,uniform,1000,0.04599286266666661,2.2332756487256202,0.02818704866666664,2.5088836327711204,2.43036850535683,3.306112052806593,6.185103883150637
events,3,euclidean,l1,inverse2,1000,0.04721572466505789,2.2293837516351305,0.032688317133309636,2.504724519089091,2.4488245867584952,3.312791268484838,6.255904140247306
events,3,euclidean,l1,inverse,1000,0.04659402664443351,2.229032170972292,0.03032031918548175,2.504834489091072,2.440357048126422,3.3146186298207216,6.20076504874837
events,32,cosine,l1,inverse2,1000,0.04713172070636171,2.3882979569557024,0.07885162508633992,2.490855286095545,2.4876873703207716,3.315108642681916,6.256124529073722
events,32,cosine,none,inverse2,1000,0.04713172070636418,2.3882979569557032,0.07885162508633924,2.490855286095545,2.4876873703207583,3.3151086426819227,6.256124529073719
events,5,euclidean,sqrt,inverse2,1000,0.0373920213912167,2.2816748855709674,0.11552334579012759,2.415630720045207,2.5624133933359974,3.3202289668300473,6.076251845312033
events,32,euclidean,sqrt_l1,inverse2,1000,0.00259455360887344,2.294186703717407,0.11208076659315941,2.458424712060991,2.507406085063035,3.3221322743188035,6.259351581263771
events,24,euclidean,sqrt_l1,inverse2,1000,0.0038083084773480494,2.2728861894845873,0.13341016380794402,2.448351893214684,2.4807795088225086,3.322811347946943,6.262514716132659
events,5,cosine,l1,inverse2,1000,0.014899995153695784,2.380795670912121,0.08498001052107225,2.587507988055499,2.4582405517869272,3.3237552649732973,6.6915851530292185
events,5,cosine,none,inverse2,1000,0.01489999515369783,2.380795670912121,0.08498001052107196,2.5875079880555005,2.4582405517869317,3.323755264973327,6.691585153029204
events,24,cosine,l1,inverse,1000,0.048861368517470624,2.3917590137572162,0.06279242838269393,2.4867699802651297,2.478914421324946,3.3237946919660404,6.245788132194087
events,24,cosine,none,inverse,1000,0.0488613685174721,2.3917590137572162,0.06279242838269365,2.4867699802651297,2.4789144213249417,3.3237946919660457,6.245788132194086
events,5,euclidean,sqrt,inverse,1000,0.03721190456584406,2.2872078024844367,0.11643878034231352,2.4168213599114563,2.563127047212318,3.3238413816885037,6.042534729870764
events,32,euclidean,sqrt_l1,inverse,1000,0.003366500236809088,2.304367450637539,0.10998925213691771,2.4671208038882053,2.515683167957617,3.3257101313105344,6.284525952772504
events,24,euclidean,sqrt_l1,inverse,1000,0.005130483181438379,2.2814921858707637,0.13237041471058925,2.4554085411914035,2.482630011633534,3.3271931045184675,6.26982342494973
events,24,euclidean,sqrt_l1,uniform,1000,0.006306392208333335,2.29029187301785,0.1312398544583333,2.46276793432144,2.4844548463221336,3.327392221582553,6.290853347540712
events,32,euclidean,none,inverse2,1000,0.011577814709900594,2.2324851288813923,0.05693291874856606,2.3440278132468424,2.421549525077241,3.327731585333307,5.843883546679127
events,32,euclidean,sqrt_l1,uniform,1000,0.003975534156250021,2.314530073495637,0.10782813753125009,2.475902180946025,2.509126306134538,3.343133901670935,6.336499663140347
events,48,euclidean,sqrt_l1,inverse2,1000,0.006765346884442586,2.325813027535709,0.10003873299815852,2.482638205799403,2.5554268103160434,3.3435554641944325,6.274590757411726
events,64,euclidean,none,inverse2,1000,0.015586466717768857,2.323084081479325,0.03597875188992299,2.453627949662919,2.5651460768484435,3.344747655675908,6.162466771186922
events,5,euclidean,sqrt,uniform,1000,0.0368839522000001,2.2940887178894753,0.11709793860000002,2.419831108089672,2.586600209439543,3.3482248362578226,6.044389392592154
events,48,euclidean,none,inverse2,1000,0.01320631644464779,2.2854015609127454,0.03742452581865389,2.409701460707733,2.4658045456143762,3.35551752997405,6.053766252810529
events,5,cosine,l1,uniform,1000,0.018270089200000002,2.387405069850809,0.07076130500000007,2.5857836240315217,2.445140173328692,3.3616263199650627,6.919721197807504
events,5,cosine,none,uniform,1000,0.018270089200000002,2.387405069850809,0.07076130500000007,2.5857836240315217,2.445140173328692,3.3616263199650627,6.919721197807504
events,5,cosine,l1,inverse,1000,0.0159519430423276,2.3770759749099413,0.07779926658226456,2.5779182643848753,2.447598666499821,3.3626026332574788,6.88464793755703
events,5,cosine,none,inverse,1000,0.01595194304232899,2.377075974909941,0.07779926658226446,2.5779182643848757,2.4475986664998324,3.3626026332574885,6.88464793755703
events,48,euclidean,sqrt_l1,inverse,1000,0.007313163250665724,2.3391929189515372,0.09775535376368316,2.4935226104179855,2.568035245230387,3.36323378471778,6.334880272017685
events,24,cosine,l1,uniform,1000,0.047395500041666636,2.4394499846825224,0.05549727883333329,2.512253896213322,2.552908815096266,3.36457094636885,6.360318549345825
events,24,cosine,none,uniform,1000,0.047395500041666636,2.4394499846825224,0.05549727883333329,2.512253896213322,2.552908815096266,3.36457094636885,6.360318549345825
events,48,euclidean,sqrt_l1,uniform,1000,0.007709032791666744,2.352280189712511,0.09553440877083327,2.504164472931168,2.560042204066561,3.3673903479463276,6.394627383684093
events,32,euclidean,none,inverse,1000,0.004923376680696123,2.265476244190975,0.056737745893651666,2.3800037059749197,2.4656439354805104,3.374022338386229,5.904877530068213
events,12,euclidean,sqrt_l1,inverse,1000,-0.035035893832329607,2.28608446533019,0.1494967737801905,2.4778269502808388,2.4712684087056918,3.3756155618678543,6.268326884730743
events,8,euclidean,sqrt_l1,inverse2,1000,-0.01020731304592708,2.31628792131724,0.1592764899641621,2.5032980488322822,2.582540916132772,3.3764643441071605,6.356350161657843
events,16,euclidean,sqrt_l1,inverse2,1000,-0.003664530103464244,2.284342785266895,0.1477439676065378,2.465777927547808,2.507362195502559,3.3769298814883517,6.129763754758223
events,32,euclidean,none,uniform,1000,1.5136312499905102e-05,2.298114677735069,0.05686897831249998,2.416228238499317,2.5111040539343676,3.3773408234924456,6.096397738571833
events,64,euclidean,sqrt_l1,inverse2,1000,0.009951140725594897,2.3628080416904558,0.09654754200660398,2.5025704862718263,2.567469767160431,3.3778505772152227,6.422415883926109
events,16,euclidean,sqrt_l1,inverse,1000,-0.0020028013886095124,2.2921985447591897,0.14762785655461969,2.4728281460752433,2.504922893764366,3.379492168107012,6.157407209558373
events,16,euclidean,sqrt_l1,uniform,1000,-0.0004799111249999584,2.3004729928181513,0.14737021712499995,2.480614019047872,2.517156175093352,3.381630366222812,6.1810964093312455
events,12,euclidean,sqrt_l1,uniform,1000,-0.03470020791666683,2.293169285160525,0.14947417824999984,2.4836540928331634,2.4716526720574548,3.382273475678857,6.280038833551575
events,12,euclidean,sqrt_l1,inverse2,1000,-0.03548394589309399,2.2796219413831276,0.14935259336450749,2.472951776967503,2.4581516395085385,3.385592768405077,6.279592234928152
events,3,euclidean,none,inverse2,1000,0.07871331565067587,2.376680855038657,0.03411350306135466,2.4362642369231016,2.483270284744701,3.386038841716431,6.300418425137554
events,3,euclidean,none,inverse,1000,0.0756416989928,2.3825385971313895,0.03334171907841367,2.4375412703491013,2.462504587627577,3.3883616223322237,6.3719585643540775
events,32,cosine,l1,inverse,1000,0.044293701126541594,2.4410347921795306,0.06865139642027435,2.5185804824801687,2.542219348430261,3.393709026067995,6.428068845429655
events,32,cosine,none,inverse,1000,0.04429370112654271,2.441034792179531,0.06865139642027407,2.5185804824801687,2.542219348430263,3.393709026068001,6.428068845429656
events,64,euclidean,sqrt_l1,inverse,1000,0.010519377716127175,2.380258887859838,0.09450108629946033,2.515427527537509,2.576624499597079,3.4009965875919446,6.446147499322375
events,3,euclidean,none,uniform,1000,0.07206547233333327,2.3934926885250065,0.03280750600000006,2.4436121298901488,2.4768984046319025,3.40153003785573,6.406823495270088
events,48,euclidean,none,inverse,1000,0.007519836215808695,2.3334426751918325,0.03351549329824415,2.4604290640405333,2.546236539489234,3.4136408326139476,6.147857983126959
events,64,euclidean,sqrt_l1,uniform,1000,0.010921697718749939,2.397213627954208,0.09258989559375012,2.5278276869532554,2.6099671505891737,3.428043474547381,6.505085201476332
events,8,euclidean,sqrt_l1,uniform,1000,-0.006977435250000027,2.330186359719815,0.16234546575000006,2.510491659209781,2.5763575870075743,3.429111782247073,6.348369256828701
events,8,euclidean,sqrt_l1,inverse,1000,-0.008538237567094584,2.322771312472315,0.16082887239706337,2.5062646199381335,2.5892278052017446,3.4302058319635202,6.41752824870285
events,48,cosine,l1,inverse2,1000,0.03557404905889908,2.4469178101640003,0.06930673566457066,2.542174812794756,2.5232441403159225,3.4347595723817608,6.683996125567855
events,48,cosine,none,inverse2,1000,0.03557404905890157,2.4469178101640003,0.06930673566456984,2.542174812794756,2.5232441403159154,3.434759572381811,6.683996125567855
events,16,cosine,sqrt,inverse,1000,-0.008299920005065872,2.4502750898512553,0.11120890642458353,2.619123694148152,2.6306945198577787,3.4677821397550384,6.693369216430269
events,16,cosine,sqrt_l1,inverse,1000,-0.008299920005065771,2.450275089851255,0.11120890642458346,2.619123694148152,2.6306945198577716,3.4677821397550384,6.693369216430262
events,64,euclidean,none,inverse,1000,0.010596937304900578,2.383534115533632,0.03203672067073495,2.5185485378417436,2.6589686292659698,3.468551922007653,6.291890288917418
events,16,cosine,sqrt_l1,inverse2,1000,-0.01125527929282039,2.434779513152478,0.11294007362203493,2.6063303351647407,2.6170296818113306,3.4721163961429844,6.572138312624981
events,16,cosine,sqrt,inverse2,1000,-0.011255279292820532,2.434779513152478,0.11294007362203513,2.606330335164741,2.617029681811328,3.472116396142987,6.572138312624988
events,24,cosine,sqrt_l1,inverse2,1000,-0.021692920094491128,2.4337352090783044,0.12183355347002943,2.6079944794607957,2.6576054546251946,3.4802676050936068,6.595734495411354
events,24,cosine,sqrt,inverse2,1000,-0.021692920094491114,2.4337352090783044,0.12183355347002917,2.6079944794607957,2.657605454625192,3.4802676050936214,6.595734495411359
events,48,euclidean,none,uniform,1000,0.0040167870000001995,2.379305768852745,0.029486552666666655,2.5098279855017283,2.613656108029807,3.4843471385270295,6.354074264139102
events,16,cosine,sqrt,uniform,1000,-0.005616049500000074,2.4679443628468136,0.10881823787500008,2.6348087582219337,2.6549034896267107,3.486159413463229,6.732985895866718
events,16,cosine,sqrt_l1,uniform,1000,-0.005616049500000074,2.4679443628468136,0.10881823787500008,2.6348087582219337,2.6549034896267107,3.486159413463229,6.732985895866718
events,3,cosine,none,uniform,1000,0.023550618999999953,2.5294230170694454,0.043368566999999955,2.6522514415620533,2.614939961510977,3.491454728863889,6.935053385558909
events,3,cosine,l1,uniform,1000,0.023550618999999953,2.5294230170694454,0.043368566999999955,2.6522514415620533,2.614939961510977,3.491454728863889,6.935053385558909
