reference,k,metric,normalization,weighting,n_events,mean_err_x_cm,sigma_err_x_cm,mean_err_z_cm,sigma_err_z_cm,median_err_r_cm,p68_err_r_cm,p95_err_r_cm
templates,3,cosine,none,inverse2,1000,0.9953008155341696,6.2615983694337745,1.3221995058380016,6.823127894816492,4.120162081539126,6.499482528011266,17.516817055948508
templates,3,cosine,l1,inverse2,1000,0.9953008155341697,6.261598369433773,1.3221995058380003,6.8231278948164915,4.120162081539187,6.4994825280113,17.516817055948508
templates,5,cosine,l1,inverse2,1000,1.092831041949213,6.19341220583929,1.3582720728853304,6.848781352292453,4.24901146945942,6.51296770033203,17.4110794963688
templates,5,cosine,none,inverse2,1000,1.0928310419492127,6.193412205839293,1.358272072885332,6.848781352292453,4.24901146945942,6.512967700332039,17.411079496368803
templates,16,euclidean,log1p,inverse2,1000,-1.2334188949801128,4.5828371310749745,-1.1091152850623638,4.741104551728813,4.6341198084789355,6.514433116494116,13.302592155528103
templates,3,cosine,none,inverse,1000,0.992116216775154,6.272290025753231,1.3044413511191524,6.832554024274281,4.188991600981071,6.522696288299617,17.63399769205692
templates,3,cosine,l1,inverse,1000,0.9921162167751538,6.272290025753229,1.3044413511191524,6.83255402427428,4.188991600981092,6.522696288299623,17.63399769205692
events,32,euclidean,l1,inverse2,1000,2.4624987513849934,6.362528799545368,2.6515232898533423,6.734755573248719,4.274146276690274,6.538381035928124,19.967751573162868
events,32,euclidean,l1,inverse,1000,2.4545797325540115,6.38955110932047,2.638952214249352,6.764493758041988,4.301839175858801,6.554138057861709,19.901203259561335
templates,24,euclidean,l1,inverse2,1000,0.3178653757398495,5.724219860181247,0.39277649402240145,6.111153101417768,4.4569448420327,6.55891267027938,15.395772764994312
events,1,euclidean,sqrt,uniform,1000,-0.253737601,6.228979558962922,0.11888622300000008,6.309653122503278,4.377198450503707,6.561340001665967,18.44729392119611
events,1,euclidean,sqrt,inverse2,1000,-0.253737601,6.228979558962922,0.11888622300000008,6.309653122503278,4.377198450503707,6.561340001665967,18.44729392119611
events,1,euclidean,sqrt,inverse,1000,-0.253737601,6.228979558962922,0.11888622300000008,6.309653122503278,4.377198450503707,6.561340001665967,18.44729392119611
templates,3,cosine,none,uniform,1000,0.9816167056666664,6.293895761194135,1.280502886333333,6.851165667699528,4.279007604706181,6.584500523037752,17.7481798047142
templates,3,cosine,l1,uniform,1000,0.9816167056666664,6.293895761194135,1.280502886333333,6.851165667699528,4.279007604706181,6.584500523037752,17.7481798047142
templates,16,euclidean,log1p,inverse,1000,-1.2429741216297097,4.597888070707399,-1.117008079551366,4.753032665638293,4.608878888663978,6.602879588088133,13.294090973521516
events,32,euclidean,l1,uniform,1000,2.4467377149374996,6.416587908718267,2.6263687645625002,6.794235053705474,4.402584824984621,6.607423915725648,19.904390025074367
templates,5,cosine,none,inverse,1000,1.0562522944900814,6.219255531557373,1.3051615425852372,6.8831200960996695,4.365683910840444,6.620821397144705,17.422148821247493
templates,5,cosine,l1,inverse,1000,1.0562522944900816,6.219255531557373,1.3051615425852365,6.883120096099669,4.365683910840438,6.62082139714471,17.42214882124749
templates,8,cosine,l1,inverse2,1000,1.2247414012460158,6.327072504509656,1.4221228382709374,6.8370333995749055,4.432098133085873,6.64636863407366,18.378773284408016
templates,8,cosine,none,inverse2,1000,1.2247414012460154,6.327072504509657,1.422122838270939,6.8370333995749055,4.432098133085871,6.646368634073662,18.378773284408016
templates,12,euclidean,l1,uniform,1000,0.34979898899999995,5.7722799742527275,0.3921193805,6.099615140998593,4.298338163031887,6.676289900179554,15.42697843912051
events,3,euclidean,l1,inverse,1000,2.285105637088489,6.434544816291406,2.381142692767695,6.647050740230167,4.250892898535725,6.683612538691522,20.078147322029128
templates,16,euclidean,log1p,uniform,1000,-1.252222212875,4.613222168582793,-1.1246741757499998,4.765343603465255,4.626245976621311,6.6887947492545345,13.25047133319442
templates,24,euclidean,sqrt,uniform,1000,-1.633913921833333,4.668311470397609,-1.4630579836666666,4.795899926039844,4.821856430432678,6.707425987658674,14.135880812536412
templates,32,euclidean,sqrt,inverse2,1000,-1.6727681078144323,4.69532359852156,-1.5081273480433433,4.808453956218283,4.85470432814537,6.708746901308976,14.210623343278128
events,3,euclidean,l1,inverse2,1000,2.280587948652524,6.427345225960284,2.3789973770185426,6.6426943085482115,4.246812775350799,6.721772672398708,20.06059528163089
events,3,euclidean,l1,uniform,1000,2.2896981123333333,6.443848818022642,2.383534009666667,6.653949612383861,4.1891904382877945,6.722021543847582,20.205872807234638
templates,32,euclidean,none,inverse,1000,-1.5036403639876084,4.470839730022595,-1.4172473100119223,4.654371909659154,5.078335818634574,6.72869868654119,12.700815478470036
templates,24,euclidean,log1p,inverse2,1000,-1.3935929440264732,4.67693152975765,-1.2313454118813476,4.823989743817452,4.7433703304380135,6.766635567036008,13.372450854216122
templates,12,cosine,none,inverse2,1000,1.2954918785507847,6.351300081755873,1.4605352059871235,6.832509705162326,4.497038302561266,6.776560755574766,18.579197330368256
templates,12,cosine,l1,inverse2,1000,1.2954918785507856,6.351300081755872,1.460535205987122,6.832509705162327,4.497038302561268,6.776560755574788,18.579197330368242
events,48,euclidean,l1,inverse2,1000,2.4800801331108095,6.488113577964153,2.6971667013243805,6.8638753109867165,4.293065929081749,6.796664676477615,20.33882482227277
templates,16,cosine,none,inverse2,1000,1.340689632499881,6.44033043489181,1.4952738981869107,6.880146566642035,4.678929070831106,6.840421292407113,19.115407147504616
templates,16,cosine,l1,inverse2,1000,1.3406896324998818,6.440330434891808,1.4952738981869087,6.880146566642036,4.678929070831078,6.840421292407136,19.115407147504616
templates,24,euclidean,log1p,inverse,1000,-1.4138276456231007,4.700260915625884,-1.2483793436373094,4.844845006916697,4.789165170665349,6.8424687058943965,13.43368852623648
events,48,euclidean,l1,inverse,1000,2.457504409138168,6.52893434482495,2.672572731078127,6.90742470562639,4.349683765476263,6.862652825328711,20.43305479899397
templates,5,cosine,none,uniform,1000,0.9935360610000004,6.273607783358115,1.2297959110000003,6.9478904966067185,4.4809925274886595,6.914349935924401,17.39284400495348
templates,5,cosine,l1,uniform,1000,0.9935360610000004,6.273607783358115,1.2297959110000003,6.9478904966067185,4.4809925274886595,6.914349935924401,17.39284400495348
templates,32,euclidean,l1,inverse2,1000,0.14757575190076375,5.820142794367533,0.23063110608886336,6.216565876370516,4.714364096958088,6.915495788866911,15.219229031873397
events,64,euclidean,l1,inverse2,1000,2.4866261010167956,6.5802494153967785,2.6914675887332424,6.943653033008377,4.3797394676393555,6.924225867256364,20.691505673104857
templates,32,euclidean,sqrt,inverse,1000,-1.7627508781354508,4.768847615173546,-1.5944339754587358,4.877280953998627,5.0578159946984576,6.948067662799693,14.31312024419205
templates,24,euclidean,log1p,uniform,1000,-1.4336615805833333,4.723946334690698,-1.2652044632499997,4.866416237987397,4.847828747540335,6.949990092640619,13.481083073454801
events,48,euclidean,l1,uniform,1000,2.435405800875,6.570221706855401,2.6490646169583334,6.951078048629636,4.397114979018877,6.956198333843715,20.51591981934535
templates,16,euclidean,l1,uniform,1000,0.17107438024999996,5.943930534721498,0.24256138675000016,6.279762318609302,4.653071799962657,7.00772619241677,15.541899353448843
templates,8,cosine,none,inverse,1000,1.1431151864822136,6.411119005119685,1.3084395094469197,6.903971401098915,4.645759689400476,7.015206988601473,18.500680283254958
templates,8,cosine,l1,inverse,1000,1.143115186482214,6.411119005119685,1.3084395094469192,6.903971401098915,4.645759689400462,7.015206988601497,18.500680283254955
templates,48,euclidean,none,inverse2,1000,-1.6756156666546471,4.566824702329182,-1.601909840339571,4.71710198664712,5.390302747373129,7.025755850713478,13.277658187246507
templates,1,euclidean,log1p,inverse2,1000,-0.908283371,5.553496153940542,-0.7629314070000001,5.664253128054216,5.075791930277523,7.047989527267965,16.327675884016557
templates,1,euclidean,log1p,inverse,1000,-0.908283371,5.553496153940542,-0.7629314070000001,5.664253128054216,5.075791930277523,7.047989527267965,16.327675884016557
templates,1,euclidean,log1p,uniform,1000,-0.908283371,5.553496153940542,-0.7629314070000001,5.664253128054216,5.075791930277523,7.047989527267965,16.327675884016557
templates,24,cosine,none,inverse2,1000,1.3880684841606714,6.5621923061488525,1.551690558976171,6.930913039470241,4.75645299643725,7.051717869243845,19.82460878543981
templates,24,cosine,l1,inverse2,1000,1.3880684841606714,6.562192306148852,1.5516905589761694,6.930913039470242,4.756452996437247,7.0517178692438485,19.824608785439807
templates,32,euclidean,none,uniform,1000,-1.690100831,4.660462632708077,-1.6136891791875,4.838209373927789,5.494063654237459,7.073010331565777,12.9872271771489
templates,32,euclidean,log1p,inverse2,1000,-1.4700770805951398,4.809228844405953,-1.3287960292689118,4.943153944196626,4.954753398367028,7.076225401566273,13.444779022009195
templates,24,euclidean,l1,inverse,1000,0.09670036007647798,5.946080243037629,0.1757056312087532,6.3216211796908475,4.810808252809331,7.10680783821819,15.379490509295577
templates,12,cosine,l1,inverse,1000,1.1512397695096785,6.464225629230491,1.2895511455663906,6.939933811449228,4.760705186314842,7.120368375560102,18.724197319359828
templates,12,cosine,none,inverse,1000,1.1512397695096783,6.464225629230491,1.2895511455663913,6.939933811449228,4.760705186314837,7.120368375560104,18.724197319359835
templates,32,cosine,none,inverse2,1000,1.4409744587554167,6.616001521229362,1.5653231544462987,6.913855159541908,4.7788973594228095,7.1282005261179515,19.39385570860154
templates,32,cosine,l1,inverse2,1000,1.4409744587554172,6.616001521229361,1.5653231544462969,6.913855159541909,4.7788973594227375,7.128200526117969,19.39385570860153
templates,1,cosine,l1,uniform,1000,0.8432326390000001,6.765043536671063,1.315856273,7.390428413412903,4.581901272374619,7.140611721726294,20.1750869724054
templates,1,cosine,none,inverse,1000,0.8432326390000001,6.765043536671063,1.315856273,7.390428413412903,4.581901272374619,7.140611721726294,20.1750869724054
templates,1,cosine,l1,inverse,1000,0.8432326390000001,6.765043536671063,1.315856273,7.390428413412903,4.581901272374619,7.140611721726294,20.1750869724054
templates,1,cosine,none,uniform,1000,0.8432326390000001,6.765043536671063,1.315856273,7.390428413412903,4.581901272374619,7.140611721726294,20.1750869724054
templates,1,cosine,none,inverse2,1000,0.8432326390000001,6.765043536671063,1.315856273,7.390428413412903,4.581901272374619,7.140611721726294,20.1750869724054
templates,1,cosine,l1,inverse2,1000,0.8432326390000001,6.765043536671063,1.315856273,7.390428413412903,4.581901272374619,7.140611721726294,20.1750869724054
templates,5,cosine,sqrt,inverse2,1000,2.2587713450522937,6.609992017144281,2.314592971372712,7.07498981187675,4.399748159355264,7.151492276439593,20.13186815976432
templates,5,cosine,sqrt_l1,inverse2,1000,2.258771345052292,6.609992017144282,2.3145929713727127,7.07498981187675,4.399748159355258,7.151492276439594,20.13186815976432
templates,32,euclidean,log1p,inverse,1000,-1.4971908738417414,4.846763092661584,-1.3549468673357596,4.975374882674501,4.983361497244969,7.152187325531147,13.526451940208894
templates,3,cosine,sqrt_l1,inverse2,1000,2.181756831124624,6.755036546234692,2.3793692816339833,7.16959154004016,4.495888022314169,7.175628392385033,20.394815523390058
templates,3,cosine,sqrt,inverse2,1000,2.1817568311246243,6.755036546234692,2.379369281633982,7.1695915400401615,4.495888022314185,7.175628392385035,20.39481552339004
templates,32,euclidean,sqrt,uniform,1000,-1.8490970384999998,4.847920545976602,-1.6784620029375001,4.95147218913477,5.235703249783853,7.214497553203622,14.377694271456305
templates,3,cosine,sqrt,inverse,1000,2.186050150115329,6.765938464766228,2.3746964622864173,7.1769564811839315,4.455188949944669,7.225509402819891,20.329211674920046
templates,3,cosine,sqrt_l1,inverse,1000,2.1860501501153284,6.765938464766228,2.374696462286418,7.176956481183931,4.455188949944663,7.225509402819894,20.329211674920057
events,64,euclidean,l1,inverse,1000,2.4520074638854923,6.635821277788409,2.6522202653190057,7.001829502289674,4.45103373553151,7.227542554104047,20.78782505441235
templates,5,cosine,sqrt_l1,inverse,1000,2.2534274185391094,6.629109477961498,2.2945303153842262,7.0944616575744766,4.426329695999896,7.230966137875128,20.097685117928435
templates,5,cosine,sqrt,inverse,1000,2.2534274185391103,6.629109477961498,2.2945303153842262,7.094461657574477,4.42632969599989,7.230966137875129,20.09768511792843
templates,32,euclidean,log1p,uniform,1000,-1.5236236681874997,4.88514166471325,-1.380829477625,5.008522735279602,5.064683867172125,7.274772121969735,13.612159209691782
templates,3,cosine,sqrt,uniform,1000,2.1896979789999995,6.778371967737522,2.370402026333333,7.1851257266991055,4.560163934246086,7.276221208958964,20.34462975577171
templates,3,cosine,sqrt_l1,uniform,1000,2.1896979789999995,6.778371967737522,2.370402026333333,7.1851257266991055,4.560163934246086,7.276221208958964,20.34462975577171
templates,5,cosine,sqrt_l1,uniform,1000,2.2468697470000007,6.650754887348567,2.2728264270000005,7.116706674761712,4.500150228902049,7.279241516785343,20.06425545353143
templates,5,cosine,sqrt,uniform,1000,2.2468697470000007,6.650754887348567,2.2728264270000005,7.116706674761712,4.500150228902049,7.279241516785343,20.06425545353143
templates,5,euclidean,sqrt_l1,inverse2,1000,2.304984455854356,6.550378580399113,2.3906258006812515,7.090349953167708,4.523587509719027,7.296071321317548,20.270307171573315
templates,5,euclidean,sqrt_l1,uniform,1000,2.2923242430000004,6.56536589878118,2.3643415130000003,7.11140204365979,4.566335817368469,7.303212481356047,20.24342605766074
templates,5,euclidean,sqrt_l1,inverse,1000,2.298709117353177,6.5575823229057795,2.37756554856405,7.100587828692206,4.549560430621857,7.306097067522097,20.261267089044104
templates,48,cosine,none,inverse2,1000,1.493270725563007,6.774990901219272,1.582450827338072,6.9724299034630635,5.0131134939074204,7.31225488912559,19.854100544405714
templates,48,cosine,l1,inverse2,1000,1.493270725563007,6.7749909012192715,1.5824508273380704,6.972429903463064,5.013113493907427,7.312254889125628,19.85410054440571
events,64,euclidean,l1,uniform,1000,2.4191337924375,6.691887798762702,2.6155735434687504,7.060225495610904,4.526221251823728,7.316091901801675,20.790036017137837
templates,8,cosine,sqrt,inverse2,1000,2.2184905735240874,6.620760926461736,2.238176293725402,7.0675127517510825,4.47810792529755,7.337416007775713,18.625214160371797
templates,8,cosine,sqrt_l1,inverse2,1000,2.2184905735240865,6.620760926461736,2.238176293725402,7.067512751751082,4.4781079252975395,7.337416007775723,18.625214160371797
templates,48,euclidean,l1,inverse2,1000,-0.12768877866491773,6.064405687290631,-0.06570318211085435,6.342777965893522,4.9700613835867395,7.344349964715724,15.713302695516914
templates,8,euclidean,sqrt_l1,inverse2,1000,2.2489956863279157,6.621536679212324,2.31141400907653,7.039181963539253,4.633172694573389,7.363542351247695,19.027557017192837
templates,8,cosine,sqrt_l1,inverse,1000,2.1973619735636083,6.651672700518735,2.2043217904192187,7.097126797511779,4.578926811514796,7.383169694246002,18.74145525268034
templates,8,cosine,sqrt,inverse,1000,2.197361973563609,6.651672700518735,2.2043217904192187,7.097126797511779,4.5789268115148065,7.3831696942460034,18.741455252680332
templates,8,euclidean,sqrt_l1,inverse,1000,2.232101874015655,6.63726197474899,2.2939800561053847,7.054011642403182,4.697685391702171,7.410772973388749,19.0138644834665
templates,3,euclidean,sqrt_l1,inverse2,1000,2.3577319196946473,6.803257296096358,2.5255402028961638,7.135674496749222,4.7395518010747,7.434282973426077,21.121437915066263
templates,8,cosine,l1,uniform,1000,1.0117939352500003,6.579049617421988,1.1397205417500003,7.0507371102969625,4.943644133815175,7.439219854841821,18.65089525328751
templates,8,cosine,none,uniform,1000,1.0117939352500003,6.579049617421988,1.1397205417500003,7.0507371102969625,4.943644133815175,7.439219854841821,18.65089525328751
templates,3,euclidean,sqrt_l1,uniform,1000,2.359394985666667,6.81292237648008,2.5188868030000005,7.144090598267149,4.749779427229807,7.469803257740554,21.066135341701354
templates,8,euclidean,sqrt_l1,uniform,1000,2.215203089,6.653726579568915,2.27722055425,7.069301876758038,4.7465662547258045,7.476206288082164,19.000233439320365
templates,3,euclidean,sqrt_l1,inverse,1000,2.3586236059633556,6.807914880179684,2.5221148240616857,7.139791292000344,4.760642195994636,7.48499938123198,21.09725592074669
templates,16,cosine,l1,inverse,1000,1.1388719404692884,6.6136784383610925,1.2686096862839877,7.04413549449576,4.962167840327522,7.511149808178987,19.282902995851398
templates,16,cosine,none,inverse,1000,1.1388719404692882,6.613678438361093,1.2686096862839886,7.044135494495759,4.962167840327513,7.511149808178994,19.282902995851394
templates,64,cosine,none,inverse2,1000,1.5473962398598236,6.866291865060932,1.605549059854498,6.996562607733088,5.089068296072298,7.521568420643137,20.02320379514103
templates,64,cosine,l1,inverse2,1000,1.5473962398598236,6.866291865060931,1.6055490598544961,6.99656260773309,5.089068296072313,7.521568420643222,20.023203795141026
templates,1,cosine,sqrt,inverse2,1000,1.9432332390000002,7.359123720750163,2.249189753,7.593327738710203,4.604777509632427,7.524872460078186,22.01126294798687
templates,1,cosine,sqrt_l1,inverse2,1000,1.9432332390000002,7.359123720750163,2.249189753,7.593327738710203,4.604777509632427,7.524872460078186,22.01126294798687
templates,1,cosine,sqrt_l1,uniform,1000,1.9432332390000002,7.359123720750163,2.249189753,7.593327738710203,4.604777509632427,7.524872460078186,22.01126294798687
templates,1,cosine,sqrt,inverse,1000,1.9432332390000002,7.359123720750163,2.249189753,7.593327738710203,4.604777509632427,7.524872460078186,22.01126294798687
templates,1,cosine,sqrt,uniform,1000,1.9432332390000002,7.359123720750163,2.249189753,7.593327738710203,4.604777509632427,7.524872460078186,22.01126294798687
templates,1,cosine,sqrt_l1,inverse,1000,1.9432332390000002,7.359123720750163,2.249189753,7.593327738710203,4.604777509632427,7.524872460078186,22.01126294798687
templates,48,euclidean,sqrt,inverse2,1000,-1.9607910506133353,4.959251260561138,-1.8118439959685388,5.0373006350552005,5.483086827191549,7.524940408490981,14.368032820015243
templates,32,euclidean,l1,inverse,1000,-0.1515310152788669,6.135445017397799,-0.07170108797551936,6.5310669586887755,5.2573263188530515,7.535574360610768,16.10501315554767
templates,12,cosine,sqrt_l1,inverse2,1000,2.1677186153245316,6.762405701967554,2.2816807710900053,7.099761528561078,4.643274448514315,7.541363693023162,19.43310234015678
templates,12,cosine,sqrt,inverse2,1000,2.1677186153245334,6.762405701967554,2.2816807710900058,7.099761528561078,4.643274448514344,7.541363693023185,19.43310234015677
templates,8,cosine,sqrt,uniform,1000,2.175051604,6.685602762444727,2.17002365925,7.130362768175468,4.7102687024461645,7.5837500367025275,18.918873935512547
templates,8,cosine,sqrt_l1,uniform,1000,2.175051604,6.685602762444727,2.17002365925,7.130362768175468,4.7102687024461645,7.5837500367025275,18.918873935512547
templates,16,cosine,sqrt,inverse2,1000,2.1214458042151443,6.821060467177543,2.2425611758776034,7.137392037195029,4.729435429453748,7.627564748963117,19.22031449891726
templates,16,cosine,sqrt_l1,inverse2,1000,2.121445804215143,6.821060467177543,2.242561175877603,7.137392037195028,4.729435429453762,7.627564748963117,19.22031449891726
templates,64,euclidean,none,inverse2,1000,-2.041009817495181,4.869747856049433,-1.9819327300282752,4.950817975601517,6.045199036708894,7.63857813925852,13.639698072995541
templates,12,euclidean,sqrt_l1,inverse2,1000,2.1499137136477655,6.697781631777885,2.2685967089554127,7.08051230017676,4.7325665284687375,7.649054649179534,19.357820003803944
templates,24,euclidean,l1,uniform,1000,-0.10638764808333302,6.193293915519876,-0.016592535333333217,6.551413008963941,5.253812766220291,7.658955499652243,16.113162457686077
templates,48,euclidean,none,inverse,1000,-2.0080257860105837,4.886047793288786,-1.9515472476367302,5.014098606790503,6.121885263695676,7.672887348175598,13.487390065367842
templates,16,euclidean,sqrt_l1,inverse2,1000,2.0723835993515056,6.7818591072166186,2.1951463375694376,7.116174032913065,4.935254142274459,7.684120056634225,19.269687868797764
templates,12,euclidean,sqrt_l1,inverse,1000,2.1167278199444928,6.726695199934534,2.2440283539159145,7.103504817519292,4.77599447699774,7.701301335777575,19.355588762368345
templates,12,cosine,l1,uniform,1000,0.9460114048333332,6.696604410680445,1.0610591063333332,7.164368388840062,5.198635913259863,7.705034726491651,18.8687895136637
templates,12,cosine,none,uniform,1000,0.9460114048333332,6.696604410680445,1.0610591063333332,7.164368388840062,5.198635913259863,7.705034726491651,18.8687895136637
templates,12,euclidean,sqrt_l1,uniform,1000,2.0838901731666666,6.756900605681404,2.2209074355,7.126841168712433,4.9128249471674685,7.744170860667537,19.353750854220973
templates,16,euclidean,sqrt_l1,inverse,1000,2.0238953182337722,6.825502668564951,2.1523816041599058,7.154206574371038,5.088861559417393,7.800393181026966,19.2792517587289
events,1,euclidean,log1p,inverse,1000,-0.08403990099999994,6.5755320994656214,0.061311162999999946,6.73616375216596,5.567437099074588,7.840497415689965,18.81206194591688
events,1,euclidean,log1p,inverse2,1000,-0.08403990099999994,6.5755320994656214,0.061311162999999946,6.73616375216596,5.567437099074588,7.840497415689965,18.81206194591688
events,1,euclidean,log1p,uniform,1000,-0.08403990099999994,6.5755320994656214,0.061311162999999946,6.73616375216596,5.567437099074588,7.840497415689965,18.81206194591688
templates,16,cosine,sqrt,inverse,1000,2.0344944728119723,6.907885828637567,2.1683627907974223,7.209364912278159,5.001785388321553,7.84200537301806,19.243196066561374
templates,16,cosine,sqrt_l1,inverse,1000,2.034494472811972,6.907885828637567,2.1683627907974223,7.20936491227816,5.0017853883215535,7.842005373018065,19.24319606656138
templates,48,euclidean,log1p,inverse2,1000,-1.6620650921412323,5.123252182134632,-1.559224446088253,5.208088532697142,5.5585744031401765,7.845609891336821,14.328486986002702
templates,1,euclidean,sqrt_l1,uniform,1000,2.088687729,7.28453120222431,2.485553443,7.648558990347928,4.751600408981931,7.8504023690362885,22.01126294798687
templates,1,euclidean,sqrt_l1,inverse,1000,2.088687729,7.28453120222431,2.485553443,7.648558990347928,4.751600408981931,7.8504023690362885,22.01126294798687
templates,1,euclidean,sqrt_l1,inverse2,1000,2.088687729,7.28453120222431,2.485553443,7.648558990347928,4.751600408981931,7.8504023690362885,22.01126294798687
templates,12,cosine,sqrt_l1,inverse,1000,2.111570135591126,6.823919446083693,2.2371310631607986,7.149378058114217,4.8196098522330395,7.852167306628098,19.455389293148166
templates,12,cosine,sqrt,inverse,1000,2.1115701355911267,6.823919446083693,2.2371310631607986,7.149378058114217,4.819609852233036,7.852167306628101,19.455389293148162
templates,48,euclidean,sqrt,inverse,1000,-2.1094717237679386,5.1009124959271075,-1.9588126633439857,5.169454800211695,5.7888352274494235,7.863280302819945,14.425006873595057
templates,64,euclidean,l1,inverse2,1000,-0.37703069142238577,6.28157854459298,-0.34146412696905865,6.522402803760652,5.167453702726283,7.88138174432714,16.363971993652505
templates,12,cosine,sqrt_l1,uniform,1000,2.0508094056666666,6.894970291757223,2.1931297255,7.205475678432976,4.990544987681797,7.890550543543483,19.47779347940909
templates,12,cosine,sqrt,uniform,1000,2.0508094056666666,6.894970291757223,2.1931297255,7.205475678432976,4.990544987681797,7.890550543543483,19.47779347940909
events,5,euclidean,sqrt_l1,inverse2,1000,3.5083315404132884,7.318791992860632,3.527271787393187,7.137308812091336,4.92163081955872,7.918542367701582,23.064247863606823
events,1,euclidean,l1,inverse2,1000,2.3795969990000003,7.495470789782031,2.518887253,7.818796909805461,4.946490979174808,7.923877295939119,22.571328709561797
events,1,euclidean,l1,inverse,1000,2.3795969990000003,7.495470789782031,2.518887253,7.818796909805461,4.946490979174808,7.923877295939119,22.571328709561797
events,1,euclidean,l1,uniform,1000,2.3795969990000003,7.495470789782031,2.518887253,7.818796909805461,4.946490979174808,7.923877295939119,22.571328709561797
templates,48,euclidean,log1p,inverse,1000,-1.71674079891242,5.199139676463793,-1.6136934712617998,5.275625768197157,5.682417878587135,7.932329288805582,14.362877400114643
templates,24,euclidean,sqrt_l1,inverse2,1000,1.9844840740802794,6.94710491526212,2.043805867522485,7.237730188712458,5.036973774483348,7.936726143215143,19.860268788810277
templates,24,cosine,none,inverse,1000,1.0565876684925342,6.87169937411764,1.2153847437688756,7.2129636303043565,5.408095562782226,7.946508924675625,19.851479079784326
templates,24,cosine,l1,inverse,1000,1.0565876684925346,6.8716993741176395,1.2153847437688756,7.2129636303043565,5.408095562782233,7.946508924675631,19.85147907978432
templates,16,euclidean,sqrt_l1,uniform,1000,1.9767564996250002,6.87058006149183,2.1107434130000002,7.193541316604292,5.299373439276626,7.950703446852931,19.26135728286569
events,5,euclidean,sqrt_l1,inverse,1000,3.5181586609043034,7.339788190089379,3.533912415338593,7.147233688630817,4.920345268356357,7.990981243014976,23.17678462977335
events,5,euclidean,sqrt_l1,uniform,1000,3.5280826610000005,7.361553393913904,3.5407058050000004,7.158167177726044,4.894758624704875,8.007172379502755,23.22922578109776
events,12,euclidean,sqrt_l1,inverse2,1000,3.6595917619281773,7.212263725606587,3.7664422888019136,7.410320935097352,4.949118381637161,8.02249928934976,22.999984788939223
templates,24,cosine,sqrt,inverse2,1000,2.1436235470528753,6.999141036057786,2.2090301597105473,7.307953477451659,4.931098561829783,8.02463749302844,20.326940011829635
templates,24,cosine,sqrt_l1,inverse2,1000,2.1436235470528735,6.999141036057787,2.2090301597105464,7.307953477451659,4.931098561829765,8.024637493028461,20.32694001182963
events,12,euclidean,sqrt_l1,inverse,1000,3.6692147678246445,7.228145896843233,3.7754946671805882,7.426583193587307,4.935367405315067,8.03946050576596,23.4566833538489
events,8,euclidean,sqrt_l1,inverse2,1000,3.5685106435968375,7.157969067153267,3.6080794887663568,7.296900297910796,4.8437078504043765,8.06759318638164,23.764491255077242
events,12,euclidean,sqrt_l1,uniform,1000,3.6783351531666666,7.243830596181629,3.7842918954999996,7.442824306814079,4.931585571680628,8.076869619466665,23.49858514989534
templates,32,euclidean,l1,uniform,1000,-0.41670957537500003,6.466801506220623,-0.33755201418749986,6.862846425576875,5.602824716466781,8.082293006037458,16.866163632106943
events,3,euclidean,sqrt_l1,uniform,1000,3.207880379,7.2944348469214955,3.3148470829999996,7.374978800354425,4.865580968919007,8.101496135316927,23.03409713749748
templates,32,cosine,sqrt,inverse2,1000,2.124326451626761,7.133612923151012,2.1838902288777358,7.3470562534724415,5.173282540700461,8.110619648745082,20.27724309381018
templates,32,cosine,sqrt_l1,inverse2,1000,2.124326451626759,7.133612923151013,2.183890228877735,7.3470562534724415,5.173282540700456,8.110619648745086,20.27724309381018
events,5,cosine,none,inverse2,1000,2.8615167439090503,6.873918555022221,3.144596817888595,7.224696695239441,4.88834092219642,8.115152812456898,21.819263152510022
events,5,cosine,l1,inverse2,1000,2.8635896447546294,6.880532031009573,3.1471879332572064,7.227493132307281,4.888340922196401,8.115152812456904,21.81926315251002
events,5,cosine,l1,inverse,1000,2.875694024590023,6.906275265450754,3.171269617568143,7.256335539946699,4.925733568725082,8.119251862156327,22.01375129354387
events,5,cosine,none,inverse,1000,2.873447781461663,6.899100048152365,3.1684618252398478,7.253317563425952,4.92573356872507,8.11925186215635,22.013751293543873
events,8,euclidean,sqrt_l1,uniform,1000,3.58641588025,7.186186495081646,3.6196453092499996,7.326181387483264,4.872713197628447,8.120175907101483,23.862856358242677
events,3,euclidean,sqrt_l1,inverse,1000,3.207634251219339,7.275376948634046,3.3156352260000697,7.3641452334580055,4.867274871914326,8.124893330990703,23.07241837280821
templates,24,euclidean,sqrt_l1,inverse,1000,1.9080799383965485,7.021303862709292,1.9695530111887292,7.3068893610825025,5.3065962471157215,8.124906894732916,19.89948305117776
events,8,euclidean,sqrt_l1,inverse,1000,3.5776192411288603,7.172061041205445,3.613897255955253,7.311338759269642,4.838029146394745,8.137968876322565,23.81811845308115
events,3,euclidean,sqrt_l1,inverse2,1000,3.207496805184592,7.257957234072852,3.3166051912788728,7.354492676104533,4.839166763599616,8.15487278492306,23.159918096942793
events,16,euclidean,sqrt_l1,inverse,1000,3.722006976706195,7.289196955476611,3.8567704810869707,7.542438585569727,4.85569428952236,8.160029593285026,24.56638332452651
